Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,variant_barcord,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,goggle_shopping_age_group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,google_shopping_custion_label0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
b-banharimarket-15505834,,,,,,,,노랑,,free,,,BR-banharimarket-(5col)봄 펀칭 브이넥 샤베트 니트_반하리마켓-노랑-15505834,0,shopify,50,deny,manual,56.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15505834,,,,,,,,초록,,free,,,BR-banharimarket-(5col)봄 펀칭 브이넥 샤베트 니트_반하리마켓-초록-15505834,0,shopify,50,deny,manual,56.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15501247,,,,,,,,노랑,,,,,BR-banharimarket-(7col)반크롭 물결 반팔 티셔츠_반하리마켓-노랑-15501247,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15501247-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15501247,,,,,,,,핑크,,,,,BR-banharimarket-(7col)반크롭 물결 반팔 티셔츠_반하리마켓-핑크-15501247,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15501247-3.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15501247,,,,,,,,흰색,,,,,BR-banharimarket-(7col)반크롭 물결 반팔 티셔츠_반하리마켓-흰색-15501247,0,shopify,50,deny,manual,29.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15501247,,,,,,,,검정,,,,,BR-banharimarket-(7col)반크롭 물결 반팔 티셔츠_반하리마켓-검정-15501247,0,shopify,50,deny,manual,29.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15501247,,,,,,,,소라,,,,,BR-banharimarket-(7col)반크롭 물결 반팔 티셔츠_반하리마켓-소라-15501247,0,shopify,50,deny,manual,29.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15501247,,,,,,,,베이지,,,,,BR-banharimarket-(7col)반크롭 물결 반팔 티셔츠_반하리마켓-베이지-15501247,0,shopify,50,deny,manual,29.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15500629,,,,,,,,오렌지,,,,,BR-banharimarket-[단독가] (7col) 입술넥 반오프 골지 니트 티셔츠_반하리마켓-오렌지-15500629,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15500629-2.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15500629,,,,,,,,노랑,,,,,BR-banharimarket-[단독가] (7col) 입술넥 반오프 골지 니트 티셔츠_반하리마켓-노랑-15500629,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15500629,,,,,,,,초록,,,,,BR-banharimarket-[단독가] (7col) 입술넥 반오프 골지 니트 티셔츠_반하리마켓-초록-15500629,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15500629,,,,,,,,아이보리,,,,,BR-banharimarket-[단독가] (7col) 입술넥 반오프 골지 니트 티셔츠_반하리마켓-아이보리-15500629,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15500629,,,,,,,,베이지,,,,,BR-banharimarket-[단독가] (7col) 입술넥 반오프 골지 니트 티셔츠_반하리마켓-베이지-15500629,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15500629,,,,,,,,소라,,,,,BR-banharimarket-[단독가] (7col) 입술넥 반오프 골지 니트 티셔츠_반하리마켓-소라-15500629,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15487331,,,,,,,,브라운,,free,,,BR-banharimarket-(6col) 라운드 무지 오드리 니트 티셔츠_반하리마켓-브라운-15487331,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15487331-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15487331,,,,,,,,블랙,,free,,,BR-banharimarket-(6col) 라운드 무지 오드리 니트 티셔츠_반하리마켓-블랙-15487331,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15487331,,,,,,,,레드,,free,,,BR-banharimarket-(6col) 라운드 무지 오드리 니트 티셔츠_반하리마켓-레드-15487331,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15487331,,,,,,,,그린,,free,,,BR-banharimarket-(6col) 라운드 무지 오드리 니트 티셔츠_반하리마켓-그린-15487331,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15487331,,,,,,,,베이지,,free,,,BR-banharimarket-(6col) 라운드 무지 오드리 니트 티셔츠_반하리마켓-베이지-15487331,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15441469,,,,,,,,노랑,,free,,,BR-banharimarket-[단독가] (5col)린넨 루즈핏 쿨 티셔츠_반하리마켓-노랑-15441469,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15441469-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15441469,,,,,,,,핑크,,free,,,BR-banharimarket-[단독가] (5col)린넨 루즈핏 쿨 티셔츠_반하리마켓-핑크-15441469,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15441469-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15441469,,,,,,,,아이보리,,free,,,BR-banharimarket-[단독가] (5col)린넨 루즈핏 쿨 티셔츠_반하리마켓-아이보리-15441469,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15441469-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15441469,,,,,,,,베이지,,free,,,BR-banharimarket-[단독가] (5col)린넨 루즈핏 쿨 티셔츠_반하리마켓-베이지-15441469,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15441469-5.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15434372,,,,,,,,블랙,,FREE,,,BR-banharimarket-(6col)퍼프 반팔 반크롭 니트 가디건_반하리마켓-블랙-15434372,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434372-2.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15434372,,,,,,,,오렌지,,FREE,,,BR-banharimarket-(6col)퍼프 반팔 반크롭 니트 가디건_반하리마켓-오렌지-15434372,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434372-3.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15434372,,,,,,,,그린,,FREE,,,BR-banharimarket-(6col)퍼프 반팔 반크롭 니트 가디건_반하리마켓-그린-15434372,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434372-4.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15434372,,,,,,,,브라운,,FREE,,,BR-banharimarket-(6col)퍼프 반팔 반크롭 니트 가디건_반하리마켓-브라운-15434372,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434372-5.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15434372,,,,,,,,소라,,FREE,,,BR-banharimarket-(6col)퍼프 반팔 반크롭 니트 가디건_반하리마켓-소라-15434372,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-15433972,,,,,,,,블랙,,,,,BR-banharimarket-[단독가] (6col)부클 스트링 여리 셔링 니트_반하리마켓-블랙-15433972,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15433972-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15433972,,,,,,,,핑크,,,,,BR-banharimarket-[단독가] (6col)부클 스트링 여리 셔링 니트_반하리마켓-핑크-15433972,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15433972-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15433972,,,,,,,,베이지,,,,,BR-banharimarket-[단독가] (6col)부클 스트링 여리 셔링 니트_반하리마켓-베이지-15433972,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15433972,,,,,,,,브라운,,,,,BR-banharimarket-[단독가] (6col)부클 스트링 여리 셔링 니트_반하리마켓-브라운-15433972,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15433972,,,,,,,,민트,,,,,BR-banharimarket-[단독가] (6col)부클 스트링 여리 셔링 니트_반하리마켓-민트-15433972,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15398846,,,,,,,,블랙,,free,,,BR-banharimarket-(5col) 스트링 펀칭 여리 니트_반하리마켓-블랙-15398846,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15398846-2.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15398846,,,,,,,,브라운,,free,,,BR-banharimarket-(5col) 스트링 펀칭 여리 니트_반하리마켓-브라운-15398846,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15398846-3.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15398846,,,,,,,,핑크,,free,,,BR-banharimarket-(5col) 스트링 펀칭 여리 니트_반하리마켓-핑크-15398846,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15398846-4.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15398846,,,,,,,,그린,,free,,,BR-banharimarket-(5col) 스트링 펀칭 여리 니트_반하리마켓-그린-15398846,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15398846-5.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15287011,,,,,,,,베이지,,free,,,"BR-banharimarket-시원하고 부드러운, 카라 반팔 티셔츠_반하리마켓-베이지-15287011",0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15287011-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15287011,,,,,,,,밤색,,free,,,"BR-banharimarket-시원하고 부드러운, 카라 반팔 티셔츠_반하리마켓-밤색-15287011",0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15287011,,,,,,,,곤색,,free,,,"BR-banharimarket-시원하고 부드러운, 카라 반팔 티셔츠_반하리마켓-곤색-15287011",0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15286691,,,,,,,,검정,,free (SOLD OUT),,,BR-banharimarket-(3col)콤마 라운드 박시 티셔츠_반하리마켓-검정-15286691,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15286691-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15286691,,,,,,,,노랑,,free (SOLD OUT),,,BR-banharimarket-(3col)콤마 라운드 박시 티셔츠_반하리마켓-노랑-15286691,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15286691-3.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15286379,,,,,,,,보라,,free,,,BR-banharimarket-(3col)어썸 라운드 크롭 티셔츠_반하리마켓-보라-15286379,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15286379-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15286379,,,,,,,,검정,,free,,,BR-banharimarket-(3col)어썸 라운드 크롭 티셔츠_반하리마켓-검정-15286379,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15286379-3.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15286076,,,,,,,,밤색,,free,,,BR-banharimarket-(3col) 먼데이 라운드 반팔 티셔츠_반하리마켓-밤색-15286076,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15286076-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15286076,,,,,,,,소라,,free,,,BR-banharimarket-(3col) 먼데이 라운드 반팔 티셔츠_반하리마켓-소라-15286076,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15286076-3.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15285023,,,,,,,,노랑,,free (일반배송),,,BR-banharimarket-(4col) 루즈핏 배색 단가라 반팔 티셔츠_반하리마켓-노랑-15285023,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15285023-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-15285023,,,,,,,,빨강,,free (일반배송),,,BR-banharimarket-(4col) 루즈핏 배색 단가라 반팔 티셔츠_반하리마켓-빨강-15285023,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15285023-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-15285023,,,,,,,,곤색,,free (일반배송),,,BR-banharimarket-(4col) 루즈핏 배색 단가라 반팔 티셔츠_반하리마켓-곤색-15285023,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15285023-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-15246422,,,,,,,,초록,,,,,BR-banharimarket-루즈핏 단가라 라운드 반팔 티셔츠_반하리마켓-초록-15246422,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15246422-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15246422,,,,,,,,곤색,,,,,BR-banharimarket-루즈핏 단가라 라운드 반팔 티셔츠_반하리마켓-곤색-15246422,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15246422-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15245935,,,,,,,,파랑,,free,,,BR-banharimarket-배색 반크롭 예스터데이 반팔 티셔츠_반하리마켓-파랑-15245935,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15245935-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15245935,,,,,,,,검정,,free,,,BR-banharimarket-배색 반크롭 예스터데이 반팔 티셔츠_반하리마켓-검정-15245935,0,shopify,50,deny,manual,29.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.8
b-banharimarket-15242486,,,,,,,,살구,,free,,,BR-banharimarket-여름까지 쭉 부클 브이넥 니트_반하리마켓-살구-15242486,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15242486-2.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15242486,,,,,,,,보라,,free,,,BR-banharimarket-여름까지 쭉 부클 브이넥 니트_반하리마켓-보라-15242486,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15242486,,,,,,,,화이트,,free,,,BR-banharimarket-여름까지 쭉 부클 브이넥 니트_반하리마켓-화이트-15242486,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15242486,,,,,,,,검정,,free,,,BR-banharimarket-여름까지 쭉 부클 브이넥 니트_반하리마켓-검정-15242486,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15242486,,,,,,,,브라운,,free,,,BR-banharimarket-여름까지 쭉 부클 브이넥 니트_반하리마켓-브라운-15242486,0,shopify,50,deny,manual,50.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-15148057,,,,,,,,베이지,,free,,,BR-banharimarket-(7color)스퀘어넥 줄지 티셔츠_반하리마켓-베이지-15148057,0,shopify,50,deny,manual,32.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15148057-2.jpg,,,,,,,,,,,,,,,,,,,,,,10.8
b-banharimarket-15148057,,,,,,,,노랑,,free,,,BR-banharimarket-(7color)스퀘어넥 줄지 티셔츠_반하리마켓-노랑-15148057,0,shopify,50,deny,manual,32.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15148057-3.jpg,,,,,,,,,,,,,,,,,,,,,,10.8
b-banharimarket-15148057,,,,,,,,핑크,,free,,,BR-banharimarket-(7color)스퀘어넥 줄지 티셔츠_반하리마켓-핑크-15148057,0,shopify,50,deny,manual,32.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15148057-4.jpg,,,,,,,,,,,,,,,,,,,,,,10.8
b-banharimarket-15148057,,,,,,,,블루,,free,,,BR-banharimarket-(7color)스퀘어넥 줄지 티셔츠_반하리마켓-블루-15148057,0,shopify,50,deny,manual,32.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,10.8
b-banharimarket-15148057,,,,,,,,블랙,,free,,,BR-banharimarket-(7color)스퀘어넥 줄지 티셔츠_반하리마켓-블랙-15148057,0,shopify,50,deny,manual,32.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,10.8
b-banharimarket-15148057,,,,,,,,소라,,free,,,BR-banharimarket-(7color)스퀘어넥 줄지 티셔츠_반하리마켓-소라-15148057,0,shopify,50,deny,manual,32.4,,true,true,,,,,,,,,,,,,,,,,,,,,,,,10.8
b-banharimarket-15079690,,,,,,,,베이지,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-베이지-15079690,0,shopify,50,deny,manual,47.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15079690-2.jpg,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,브라운,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-브라운-15079690,0,shopify,50,deny,manual,47.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15079690-3.jpg,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,소라,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-소라-15079690,0,shopify,50,deny,manual,47.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,핑크,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-핑크-15079690,0,shopify,50,deny,manual,47.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,연노랑,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-연노랑-15079690,0,shopify,50,deny,manual,47.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,연보라,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-연보라-15079690,0,shopify,50,deny,manual,47.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,머스타드,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-머스타드-15079690,0,shopify,50,deny,manual,47.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15079690,,,,,,,,진그레이,,free,,,BR-banharimarket-[단독가] [봄니트] 캐시미어 라운드 반팔 니트 티셔츠_반하리마켓-진그레이-15079690,0,shopify,50,deny,manual,47.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,15.7
b-banharimarket-15078802,,,,,,,,빨강,,,,,BR-banharimarket-랩 브이넥 크롭 티셔츠_반하리마켓-빨강-15078802,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15078802-2.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15078802,,,,,,,,회색,,,,,BR-banharimarket-랩 브이넥 크롭 티셔츠_반하리마켓-회색-15078802,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15078802-3.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15078802,,,,,,,,검정,,,,,BR-banharimarket-랩 브이넥 크롭 티셔츠_반하리마켓-검정-15078802,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15078802-4.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-14934562,,,,,,,,베이지,,free (일반배송),,,BR-banharimarket-스퀘어넥 무지 니트 티셔츠_반하리마켓-베이지-14934562,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14934562-2.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-14934562,,,,,,,,보라,,free (일반배송),,,BR-banharimarket-스퀘어넥 무지 니트 티셔츠_반하리마켓-보라-14934562,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14934562-3.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-14934562,,,,,,,,밤색,,free (일반배송),,,BR-banharimarket-스퀘어넥 무지 니트 티셔츠_반하리마켓-밤색-14934562,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14934562-4.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-14934562,,,,,,,,검정,,free (일반배송),,,BR-banharimarket-스퀘어넥 무지 니트 티셔츠_반하리마켓-검정-14934562,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14934562-5.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-14933734,,,,,,,,핑크,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-핑크-14933734,0,shopify,50,deny,manual,29.7,,true,true,,http://tusiworks.iptime.org/brandifile/title-14933734-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,옐로우,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-옐로우-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,연두,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-연두-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,오렌지,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-오렌지-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,블루,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-블루-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,퍼플,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-퍼플-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,그레이,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-그레이-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14933734,,,,,,,,블랙,,free (SOLD OUT),,,BR-banharimarket-[단독가] (9color)박스 라운드 반팔 무지 티셔츠_반하리마켓-블랙-14933734,0,shopify,50,deny,manual,29.7,,true,true,,,,,,,,,,,,,,,,,,,,,,,,9.9
b-banharimarket-14830507,,,,,,,,베이지,,free (일반배송),,,BR-banharimarket-[단독가] (9color)찰랑 브이넥 무지 반팔 티셔츠_반하리마켓-베이지-14830507,0,shopify,50,deny,manual,29.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-14830507-2.jpg,,,,,,,,,,,,,,,,,,,,,,9.8
